frame,x,y,z,roll,pitch,yaw
250,68.28546301057636,0.752594887270091,129.25369510563127,0.291741466096472,1.4455290654725796,0.27420915982515526
251,69.02044813708042,0.7389819681884742,129.34154340136303,0.2959607749355953,1.452618979344455,0.2792349776510436
252,69.74773324978035,0.7267152354775598,129.42573935013792,0.29474928113691484,1.4593956974885278,0.2778348638175277
253,70.47203475074707,0.7135100192543601,129.4998555987098,0.30202353442150254,1.4642339501700659,0.28438809257188785
254,71.18687625845551,0.7006763817738724,129.57161951586463,0.31083036586492285,1.4673284949327647,0.292792559458183
255,71.8987944249672,0.6866290740431096,129.64408602270208,0.30700093246151366,1.4699860959263178,0.28785421862596783
256,72.60108522980988,0.6736431833282919,129.71955880585577,0.29580352161151524,1.472405505039589,0.2766718149537839
257,73.29877880008861,0.661514667458677,129.79229447477528,0.28315713996593167,1.4740639380467335,0.2649663621146453
258,73.99587554475968,0.6474730269601208,129.8622605656693,0.27092113251349853,1.475791599408906,0.2532832709258681
259,74.68526628524741,0.6343289481536152,129.93102866016983,0.2600123321773413,1.4777437767154,0.2437773965922854
260,75.36951829851071,0.6229875572919444,129.99733743878514,0.24366637392459775,1.4792658667328933,0.22784153483832761
261,76.05040134590676,0.6133579553502083,130.0640270449396,0.23178832684067655,1.4808397400466724,0.2161889661389726
262,76.72231800432192,0.6021394112978993,130.12825851572714,0.22349187514981245,1.4822244499119055,0.2084415999068663
263,77.38777692235637,0.5912295506446816,130.1888837373755,0.23147459758392686,1.4827861776541533,0.21604370435260195
264,78.04543621101263,0.5803750960195683,130.25084923166477,0.2293326720532402,1.4825767150550229,0.2130513422048701
265,78.69798656633799,0.5690539463016755,130.31323434542492,0.22983072832166584,1.4815681759442039,0.21303104052597444
266,79.35603313942467,0.5629279432915449,130.3773133772071,0.20013524526228538,1.4803287511529335,0.1826778773437632
267,80.00054938056319,0.5521105153472847,130.4434375159177,0.1859651104010441,1.4789243952420876,0.1692692451072564
268,80.6397633793561,0.540018746316697,130.50743079623948,0.178679489403888,1.4771963105958608,0.16352348738474337
269,81.27420219926468,0.5278881953899403,130.57610874959462,0.1676466089469197,1.4753024131553103,0.15327605679141362
270,81.9017221256625,0.5176591467458078,130.6471344202693,0.14492373382804372,1.473236921606823,0.13126316303290175
271,82.52741090784133,0.508474435362019,130.71916209479724,0.1340121069742947,1.4710196705698124,0.12108808854767114
272,83.14868766451995,0.5004820767206484,130.79020141846752,0.11880753179799508,1.4683823708014692,0.10601417354174562
273,83.75664570280858,0.49206691174111666,130.86545305690765,0.10527576596384876,1.466121959866713,0.09220862177244692
274,84.36876037506126,0.48410842564722467,130.94123989174298,0.08806052903417659,1.4639600000906108,0.07568139358663892
275,84.97459654797565,0.47658881584668616,131.0168698647624,0.07449944132783053,1.4615153784411237,0.06227428803285036
276,85.57302064191474,0.46924877791644354,131.09256337646758,0.06486714195427916,1.4589915438414394,0.05259937816473266
277,86.1692292894678,0.461257919094665,131.16719804712469,0.06773070707503522,1.4568803360770166,0.05552270306347895
278,86.76079760867006,0.45289850158847667,131.24137371105235,0.06783518177798373,1.4547652000688285,0.055403744189643965
279,87.34743821812172,0.4444945902852289,131.31672355581384,0.06827405980799764,1.452986798831705,0.054715070499346485
280,87.92802758836592,0.4363500207075484,131.39195280801428,0.0626804324877154,1.4517009903583942,0.047806992465891464
281,88.50457404751079,0.4277227266929322,131.4679917517285,0.058440638983421125,1.4505724570810636,0.042142626340887515
282,89.0820161313367,0.41932190516311635,131.5382390627416,0.05954373297163034,1.448989925048086,0.042272884502376984
283,89.65190648113723,0.4110515206451039,131.61077159263075,0.06964686876129624,1.4474621848017655,0.05219569315703388
284,90.21782782636721,0.4018995150887428,131.6854654643684,0.07182571195203565,1.446169497582864,0.05458134925126458
285,90.77321872600886,0.39094873609407377,131.76117223961856,0.07238674745308073,1.4448662629871214,0.05545515709661151
286,91.3296542321462,0.3819553907508537,131.8376667428767,0.0646334821609334,1.4435148756460414,0.04807590470631693
287,91.8830317750409,0.37237670381513605,131.9133586898537,0.059159503841279326,1.442393540488316,0.04345720036676735
288,92.42805758918391,0.36298895370245216,131.99148496694866,0.047813216254897435,1.441176341369214,0.03161054997462103
289,92.9694626437519,0.3532232215639902,132.06558228676735,0.031233946077973123,1.440126971017504,0.013559905156357323
290,93.50051470161797,0.34355658875663647,132.14153949423968,0.018473497546759813,1.4397540311633903,0.00011927949811393909
291,94.02150945106177,0.334868317309582,132.214012874755,0.011622630633291203,1.4401046218149922,-0.006113208081801248
292,94.52801451049866,0.3276228996042872,132.28211874463088,0.0032829748973622302,1.4411285196129533,-0.013022289350897134
293,95.01730940592043,0.320538837999437,132.34997392213467,-0.01630666473158703,1.4430526946140023,-0.03145738320999358
294,95.48866112834446,0.3114054332756969,132.41337806496549,-0.03830631950647864,1.4461241041771684,-0.05196981246454878
295,95.94834736454837,0.30246691927686437,132.4718188642228,-0.054217057931694,1.4501237228730515,-0.06554635093540269
296,96.3928336482701,0.29693531299258213,132.5248928055171,-0.058754210451718816,1.4550099217997405,-0.06784593563932514
297,96.81964902458014,0.29429320821642263,132.5762732620326,-0.0655626954112057,1.4611376012395234,-0.07275157214887794
298,97.21513748960827,0.29144237564164555,132.6168022946056,-0.07682971216429856,1.4683578420101466,-0.08307633457703044
299,97.59245128285363,0.2889210253011304,132.65348076128916,-0.10370416742698249,1.4763697628708312,-0.10945426986702297
300,97.94489905897306,0.28634955924206335,132.6837550343134,-0.12810270293000542,1.4850117638891818,-0.13376334902524445
301,98.27004060849427,0.28276189747865227,132.7051540028779,-0.1480789708689048,1.493927135230901,-0.15359609828133153
302,98.57085688117505,0.2795020609251239,132.72025833608288,-0.16520696368096727,1.50334494126495,-0.17108807491892752
303,98.86548315045438,0.2772208566007809,132.73281266810736,-0.18944986878408537,1.5133727649761084,-0.19816240395948306
304,99.15018359255531,0.2740624050893347,132.74077590555427,-0.24644694826369762,1.523413242321022,-0.2584158441893332
305,99.43418333564539,0.27169189089751594,132.7448222839143,-0.3495712648934563,1.5340365984717745,-0.36340115344088103
306,99.71683472129736,0.2701314845938738,132.7414412522539,-0.5192352352771453,1.545365404982177,-0.5331981112933322
307,99.99594307579183,0.26880660130514,132.73128243157873,-0.9487515538898962,1.5554013514283898,-0.9627122176873246
308,100.26986423848034,0.26648808361976384,132.7200740956411,-1.9619224276532814,1.5572741437308895,-1.976003770140538
309,100.53746928977782,0.26271688167803,132.70344076849275,-2.5965700732958137,1.5469561923914976,-2.611104275718811
310,100.8032760721532,0.25834847092252455,132.68207297699914,-2.788350711870642,1.531926207803235,-2.803145783013251
311,101.07338745809797,0.2550376033923954,132.65922769172627,-2.858639478382844,1.5149125065017222,-2.8749434235597007
312,101.35482318062532,0.25270430393742804,132.63263603826752,-2.8957073813157006,1.4962010497022864,-2.9139560721009223
313,101.64219891132795,0.25024875224312715,132.59641912245476,-2.936340274947648,1.4760293226676664,-2.956461579626695
314,101.94195927006854,0.24725676507208066,132.55285352429948,-2.962391106338765,1.454251061635835,-2.984077379902315
315,102.24768917004532,0.2427011018438591,132.4962194828322,-2.9755415206528464,1.430644307948328,-2.9983601470762316
316,102.56259165872356,0.23799522909503748,132.42922565629186,-2.9895767743689587,1.4045770222889107,-3.012916745444378
317,102.89608299913704,0.2337097481699951,132.3480408831296,-3.002577124435572,1.3759777720324138,-3.025097072666658
318,103.23634428326204,0.22840796561551518,132.25050916745946,-3.010014097056833,1.3449683027542034,-3.031353635650429
319,103.58475224907568,0.222521469737194,132.1379609123219,-3.0173269044223163,1.3111201857552675,-3.0387411874192387
320,103.9382067576713,0.21450874536565434,132.0068626198348,-3.023573131337147,1.2755139635165735,-3.047221008825896
321,104.30005710324116,0.2053837559219055,131.85727431814396,-3.0311837108614137,1.2384130668969546,-3.056647301056935
322,104.67024634529352,0.1976361465281605,131.68554058453853,-3.0430806378740995,1.200226097458199,-3.0694663500449244
323,105.04785247846371,0.18954171953182145,131.49596232453536,-3.04926312873076,1.1603310210605327,-3.0759537468085867
324,105.41526476922536,0.17994378254334398,131.29362765404,-3.0563323208206103,1.118734753339311,-3.0828264965294943
325,105.80353476067862,0.17475024678061937,131.05585781604088,-3.0650350762546683,1.0766438023290303,-3.0934951917820666
326,106.17337267136058,0.16156319948792544,130.79892927137752,-3.0734842828633155,1.034571891063935,-3.102556554337559
327,106.55453586382315,0.14891477461065666,130.52053269552601,-3.07941138119742,0.9905541587105087,-3.1069532049113797
328,106.965099098601,0.1440337922027343,130.21829771903805,-3.0775579481586552,0.9451176803387602,-3.102464037592617
329,107.32926820273715,0.1324925097708889,129.89983320871764,-3.081375158088472,0.9005060938031618,-3.1054777151757755
330,107.68509126989075,0.12034389471648102,129.552671755391,-3.0879473055132665,0.8568743892629944,-3.1124118781878125
331,108.02988742345373,0.10905264089911607,129.1799948086115,-3.094537291819166,0.8138155518626009,-3.1201974541866346
332,108.36365989157044,0.09520477366914737,128.78838556901732,-3.1035370959089694,0.771524068753431,-3.130306007175546
333,108.70093932462709,0.08577336906232201,128.37830740829472,-3.1080833301895163,0.7324674042512784,-3.1339145876637042
334,109.0314881675977,0.07388915032329793,127.957609518682,-3.1084162779478093,0.6978436684534769,-3.132648036229973
335,109.36539411640213,0.06416522962812966,127.51501505691581,-3.1062470564436353,0.6650315561708972,-3.1302729143367896
336,109.68662173218007,0.05191735083014311,127.0522617614891,-3.1059785608640484,0.6301906368213359,-3.1298842106272393
337,109.99444225801126,0.03868047604379382,126.57302893623535,-3.104515309484918,0.5932470533516616,-3.1279880951571903
338,110.285919695128,0.02528134657527157,126.07539831484401,-3.104185009767917,0.5550712441771085,-3.129460324826758
339,110.55409530543969,0.012179546985298106,125.56150996581107,-3.1040003010721957,0.5161914139567291,-3.1314878120101906
340,110.80894495368612,-0.004122711464813297,125.02592354496282,-3.105175476107922,0.47613564465167857,-3.132636746845954
341,111.04481579750109,-0.018773324562453324,124.47718382289939,-3.1054865202545794,0.43611173361419686,-3.1312278869829977
342,111.26377795796901,-0.03443372154124687,123.9147368197431,-3.1056080769021377,0.3958489577146537,-3.1311646100191375
343,111.46596754227276,-0.05031384666609296,123.32687117724481,-3.1073218164070524,0.3557327515042478,-3.132683379844532
344,111.64825800338076,-0.0659928618019766,122.69094625505745,-3.1109862389378637,0.3173047325393036,-3.134817309467044
345,111.81574363806585,-0.07864039508145078,122.06159724911126,-3.1140285561579897,0.281377928339306,-3.136437996976603
346,111.96508435739642,-0.09145604264311086,121.42321714923811,-3.115928173477671,0.249061755340095,-3.1382087551435562
347,112.09214808568572,-0.10435933818214962,120.77134264995688,-3.117287035143161,0.22069878673126928,3.1397276864585555
348,112.20628352693963,-0.11665798252173765,120.10332980433363,-3.1163090476990876,0.19787035263306643,3.1349891726960974
349,112.31918507699746,-0.1299569769680257,119.42033346255185,-3.1128995233064782,0.18028894810413118,3.131932467377359
350,112.42575562388244,-0.143854760448575,118.72744894583471,-3.1098480102983816,0.16759346281614937,3.1291057347517017
351,112.53340445698572,-0.15627009797650301,118.01277886342066,-3.107515068358565,0.15904982672384235,3.126505508380896
352,112.64061093799121,-0.17346758570845686,117.29210084943733,-3.1066459478753816,0.15318528783228666,3.1246629874084615
353,112.75108461123334,-0.19397562955291783,116.5528020942468,-3.108071548058271,0.14876761222271234,3.1230240978234534
354,112.86457109338772,-0.214744514301579,115.8001815987621,-3.1094535335572133,0.14631758122781868,3.1229824160753736
355,112.97512612655888,-0.23601788688957734,115.03241401882498,-3.1095843339484985,0.14526525185526967,3.1222001394965115
356,113.09156931415276,-0.25295544946221815,114.22610559763616,-3.1098550834860936,0.1450849690868662,3.121214340987853
357,113.21554957141888,-0.27132960232421427,113.42825171334177,-3.110955435986572,0.14569045766030428,3.1203697670127326
358,113.34100188467927,-0.2901757458901193,112.61460262632735,-3.1136182416334868,0.14646791114899657,3.1196230403820095
359,113.47114771529793,-0.30741637791674925,111.7774162529643,-3.116341379882073,0.14743274824031385,3.1208988317859165
360,113.60299845799325,-0.3243991182126565,110.91794938235226,-3.1186439975038036,0.14802371735330055,3.120968901766369
361,113.73838880919085,-0.3378169609237254,110.05110407108144,-3.119729955227402,0.14811106530216223,3.1215549581506967
362,113.87734498610033,-0.35215424236444404,109.17300728487392,-3.118787856435934,0.1479308968216807,3.1203767025049602
363,114.00959446117145,-0.36586112256898257,108.28360554667996,-3.118197586121326,0.1474374709778214,3.1147462729260047
364,114.15325908251258,-0.38247546462074034,107.38060261795994,-3.1175885658332034,0.14719349849460217,3.1151504803869057
365,114.29906269467678,-0.40214613156004353,106.46371504724031,-3.1142886388824276,0.14694389888340037,3.1156796464487644
366,114.44213969518876,-0.4216763430580929,105.53629328321732,-3.111284976748981,0.1474344580337879,3.1145803934190734
367,114.59498034298738,-0.44013311150677337,104.58290678964977,-3.109440292531661,0.14674433311116336,3.1160502331410886
368,114.75121128436811,-0.4648775915836848,103.6152354609774,-3.1113968894207447,0.14464085090343978,3.1205665735074053
369,114.91031879523152,-0.48917837514323526,102.6362090562351,-3.1150599628749824,0.14239811566886737,3.124137941677125
370,115.06201022275265,-0.5054308651307842,101.6202127838875,-3.117728358863279,0.14033948187509848,3.1275302021516436
371,115.20688329262559,-0.5279897842520945,100.63177383950935,-3.1198731172096856,0.13818013378278765,3.1275335117532532
372,115.34255100258075,-0.5459961598841584,99.65065355085886,-3.120513416826365,0.13685242773105358,3.1268717714257197
373,115.47862904764472,-0.5615797296249521,98.65686146989867,-3.1198471070966187,0.1355727518895776,3.125300303895416
374,115.61771428986125,-0.579226188806692,97.64554748539933,-3.119043064905637,0.13469472002189659,3.1250022269165116
375,115.75263487202619,-0.5975884786136108,96.63101209567301,-3.118793389338734,0.13418073209695983,3.12367537558512
376,115.89390199823255,-0.6191818875022849,95.62103193939843,-3.118654306625409,0.13415090005450597,3.123445359892901
377,116.02654146524284,-0.6382924097586977,94.60189812944564,-3.1206533709128528,0.13465457352624244,3.1196239642169403
378,116.16696395386633,-0.6569259302368063,93.59019565993125,-3.123936601695568,0.13552329458883455,3.118109502998028
379,116.30663565000145,-0.6780691084146538,92.58150739234739,-3.1249742079820555,0.1362868535485638,3.1161139369873156
380,116.4467189765012,-0.6953272562325202,91.5743743896556,-3.121747964582957,0.13760954449030363,3.1144500963077606
381,116.5875532941595,-0.7136383389289966,90.56619948563747,-3.118399293076018,0.13912951576482321,3.1143387582674524
382,116.73624708855687,-0.7363575798449089,89.52999491679293,-3.118222942174228,0.1405076389056737,3.1148531774622015
383,116.88763440722612,-0.7584361825855895,88.5143917680673,-3.1203941150241956,0.14160556542133734,3.1144701424747248
384,117.02906028730557,-0.7915618619214266,87.4337172298442,-3.1206180729152466,0.1442075439351709,3.1158897767085
385,117.18861628345962,-0.8120252004188506,86.41491587328477,-3.118912521479526,0.1459590977188177,3.116185784185024
386,117.35246669980145,-0.834444354454276,85.38400567038934,-3.1175351506382776,0.14759142406057132,3.1172699702039397
387,117.51117772306213,-0.856884261162661,84.35553391412186,-3.1175874340440677,0.14911506405039437,3.1163849071716374
388,117.68339609745765,-0.8801763375575488,83.30907894240691,-3.1192366242685545,0.15035327290428926,3.1169455073722774
389,117.83374401806661,-0.902832083345424,82.24724218695717,-3.121847352876623,0.15288762769506076,3.11676966837028
390,117.99557644164062,-0.9189062823269656,81.18173784536765,-3.1246410246752445,0.15488720524345104,3.1157961173335824
391,118.16498478335323,-0.9367879898322932,80.12699804962199,-3.126252621042633,0.15675640278940633,3.115265695519959
392,118.35068603167117,-0.9540094266228314,79.06511409405431,-3.126477626821863,0.15752124755854108,3.114654245454449
393,118.52562267837034,-0.970807536351988,77.96441364745705,-3.12565018298681,0.1586052409668584,3.113685786407132
394,118.71082697594784,-0.985134835912816,76.89046783985422,-3.125491575501098,0.1588050223904088,3.112860083236957
395,118.88477754698202,-1.000478326233156,75.81458433015388,-3.1249723570134385,0.15990517570832768,3.1109023989357514
396,119.07148343909357,-1.0170529789034881,74.72817193693193,-3.123058961847541,0.16063162276758344,3.110024754512248
397,119.25384357913569,-1.0359880311884386,73.63779487131988,-3.1196245239432656,0.1613118414573667,3.10980783643702
398,119.44316566497284,-1.0553769904331525,72.5402069108648,-3.1183054317909042,0.16097857104155153,3.1101849311327943
399,119.62679165385946,-1.0777691131196034,71.43479608264698,-3.1197119049829682,0.16058698253363676,3.1117300680117874
400,119.8094773765846,-1.0987354860447183,70.31943913747753,-3.122562533309299,0.1598974149302779,3.113000453236028
401,119.9879369175775,-1.1115206548947265,69.14373001698615,-3.123993116809388,0.15883491373307204,3.112253294700748
402,120.16456304978023,-1.1224930178701042,68.00832628394762,-3.124534714228529,0.15776588273156303,3.1113106034351268
403,120.35343056062314,-1.1383895925019047,66.86830321353082,-3.1245035640152303,0.1564101845714698,3.1104268280347958
404,120.51596194187975,-1.1688936731420703,65.66925190186613,-3.1230103721999978,0.1558819693533023,3.108153756972791
405,120.68887809302335,-1.1864755763067798,64.52866801119457,-3.120519538422548,0.15577867593615355,3.1085191741593694
406,120.86876606737314,-1.2018715410038272,63.35922620647462,-3.1209509916495835,0.15503401316775342,3.1082928569916892
407,121.04895740025171,-1.2210822304364577,62.20157208352007,-3.1239369638091152,0.15438351352636115,3.109562091669656
408,121.23843231357414,-1.241724572759381,60.98893364013928,-3.128942038599049,0.15315100814518662,3.1080693730444677
409,121.42715905329007,-1.256099201571396,59.81709810261053,-3.1325718811960916,0.15199950860744157,3.1061994048017265
410,121.60864064361347,-1.2712981197983797,58.65344655457578,-3.1306891618501993,0.1513690913598287,3.1057080821177534
411,121.78857169090027,-1.2816866853792546,57.46000672278647,-3.1236183718025132,0.15102657706209396,3.103767279153622
412,121.96849200427556,-1.2996064428358605,56.29012374282497,-3.1204145294075243,0.1500663619255958,3.1062989467997077
413,122.15483494164899,-1.3227562101341317,55.10892577844031,-3.123636231090144,0.14882217324907188,3.111849458113297
414,122.34454081022331,-1.341776673001548,53.92430954395962,-3.129122361956534,0.14750933856534634,3.115784296856751
415,122.5269963234461,-1.353276862807413,52.73265092472444,-3.1336230912904233,0.14699006366680284,3.1190481449482856
416,122.71353367823562,-1.3603980105466276,51.533036334784676,-3.132234097765669,0.14624847945925853,3.120214040084035
417,122.89565683633096,-1.3741596031656154,50.327032223787285,-3.127576183221045,0.1463178224689753,3.119273021613343
418,123.06751497667778,-1.386685314169461,49.12569751203481,-3.1240266536017707,0.1477482679509581,3.1167784466507786
419,123.24406155852805,-1.4065395049204037,47.93270487919761,-3.1228129256393693,0.1492163659521894,3.1135055469688204
420,123.42740215682096,-1.428669129764684,46.732696309153226,-3.1224774618400826,0.15038614006091147,3.111432311211023
421,123.6166374640068,-1.4485955751057118,45.53389589241351,-3.1236370893281364,0.15168999720162843,3.1127019198989525
422,123.80523984647887,-1.4624187408191338,44.30831988891756,-3.126221487694509,0.1531221877563979,3.113681573498814
423,124.00644636306588,-1.480577130613575,43.10335133448997,-3.125770227482302,0.15349085711788535,3.1192286009410837
424,124.20509383111903,-1.4978292122702461,41.886278153880674,-3.1243492599294966,0.15411579624827332,3.1223930108550637
425,124.40220238670364,-1.5138366725501307,40.67325296752047,-3.1239066277529957,0.15466725190089312,3.1243429192124976
426,124.58862955745712,-1.5309527238195046,39.455221601613594,-3.125345261466928,0.15569652646347606,3.1233404052737406
427,124.78297135356597,-1.548855756271832,38.22829209427843,-3.127119925376535,0.1563590353048883,3.121513105760168
428,124.98487024345776,-1.5625419056578154,36.99453107714599,-3.1273588503341943,0.1566918556608841,3.1201755274128673
429,125.1822074771984,-1.5772551004338247,35.761467094201805,-3.1274471454266006,0.15704971469513343,3.119504184208564
430,125.38197697552285,-1.592607602751974,34.525163700996366,-3.127334153851452,0.157330357149071,3.12055763896368
431,125.58143259300734,-1.6084582730864556,33.304678517092135,-3.1276911747180254,0.1572351405894295,3.1212623264629156
432,125.78529581719307,-1.6223590166584134,32.061161304411925,-3.1266606964481465,0.15711170784521922,3.1213865065680126
433,125.98306336986744,-1.6388443675856537,30.818209259234184,-3.124355087240544,0.1574953841272657,3.121116650084467
434,126.18222528543704,-1.654970012392031,29.56121173698951,-3.1232115138620413,0.15772895879102863,3.1206191139899895
435,126.36872031349614,-1.6628389513260884,28.26445010922307,-3.1242568825947425,0.1584704876531876,3.1205031649422894
436,126.56918532836256,-1.6806124744663524,27.00864113415007,-3.1263650351912813,0.15789653731840286,3.121414559458418
437,126.76739437203817,-1.6926339752498238,25.736561104287475,-3.1277443872351465,0.15716714650835975,3.121669814388925
438,126.96564758063938,-1.7072508134653521,24.470599947886974,-3.128831010684505,0.15635571108141985,3.1208579780319883
439,127.16753302489337,-1.7201422207610437,23.210529005403693,-3.128439102929473,0.1553020025550985,3.1210235134750537
440,127.3665285796213,-1.732187031702735,21.943210889099355,-3.1278748835446297,0.15432141197438687,3.119941587340425
441,127.56837849515445,-1.744335277039709,20.66891693190864,-3.126230195264764,0.15301881513043314,3.119816593260717
442,127.76606715018654,-1.7605584026209369,19.390919971965726,-3.1257333766585376,0.15168779517044045,3.1187407502258058
443,127.9641851598112,-1.777449651673393,18.115506519407433,-3.1273322594385102,0.15015391333482042,3.116864306103992
444,128.16222133478576,-1.789946533367281,16.823956090785767,-3.131313287538342,0.1483603983495425,3.1134777058980485
445,128.35725686845018,-1.8026116605815121,15.540822777828216,-3.1335264879371465,0.14717073181578202,3.1121451114756735
446,128.54686502968977,-1.8134652441972667,14.257606563626398,-3.1291551327064373,0.14623964626769967,3.1098358477848564
447,128.74099605519683,-1.8261039299515007,12.960805599937629,-3.1250074956070883,0.1457142568268119,3.1111819509897236
448,128.9559292162733,-1.8443377155551754,11.639041801901753,-3.12333751491512,0.14451102206788413,3.1130419531796667
449,129.16488128711111,-1.864107228981923,10.330527727726595,-3.125392965683829,0.14399236265892573,3.115219924166214
450,129.36330144134112,-1.8831814191936733,9.01385329296675,-3.126722899018352,0.14405346894215204,3.1136055733771126
451,129.5553427830235,-1.9004892140164076,7.703287890140315,-3.1286700124037417,0.144655858058025,3.1124687384412386
452,129.75241624826057,-1.9129965623658673,6.3721255697267125,-3.1304437415410233,0.1452184329635525,3.110327835475093
453,129.94933759896168,-1.9268899765484873,5.060631898344806,-3.13093644438094,0.14657177773728813,3.109875340641226
454,130.16511639296561,-1.9385735592428501,3.727191181488688,-3.1299128611926714,0.14749721411223105,3.1098012255362817
455,130.3719512793978,-1.9521667786196313,2.4034245403478294,-3.1310792987811378,0.14841286066170992,3.110330840949712
456,130.58396879318406,-1.9652211246447506,1.0663328934813545,-3.1304553283479692,0.14941829162174605,3.1108733485194935
457,130.79698827777997,-1.9790588895525743,-0.278745502442479,-3.1280591530465474,0.15069600941677047,3.1118328403959783
458,131.00428999600734,-1.9889136348499954,-1.6303775333713302,-3.1299228512336374,0.15200308311373362,3.111706778920334
459,131.21395567873108,-2.0064009885343714,-3.0196068022285285,-3.1307874395059883,0.15340052142321203,3.1130601169551526
460,131.42689365479114,-2.0144273398664505,-4.380029216932913,-3.128453262218317,0.1542138195448475,3.114960747474228
461,131.6527386483214,-2.028240441240022,-5.772333970199744,-3.127966039988367,0.15413127434491516,3.1168299511887256
462,131.87348044171034,-2.0415810860230748,-7.1290467422956905,-3.128084512206245,0.15458994883475857,3.119009661630667
463,132.08852147959968,-2.0573315600900712,-8.488785108165198,-3.129280943973265,0.15497478976851367,3.1187766402273613
464,132.3103876877656,-2.0704791802960933,-9.843108313309838,-3.1289346745585003,0.15471674815316244,3.118277766487748
465,132.52658759290168,-2.0819880618555158,-11.229469605802066,-3.1282352958724458,0.15500933388470145,3.1177462220949423
466,132.74832639972723,-2.0970338047630355,-12.623366505597362,-3.127595661214643,0.1550970280199801,3.1169380988409343
467,132.9940322415065,-2.105112739997264,-14.033699304173284,-3.1288426160446607,0.15371461797787223,3.1157329481526044
468,133.23768923513526,-2.1115289715413077,-15.450125368876106,-3.131649193467899,0.15214574247674875,3.1153999793412175
469,133.45575515219107,-2.1220973303582205,-16.839985680910274,-3.132012053665663,0.15108458899056842,3.1150568426805223
470,133.66388870749626,-2.132276195675478,-18.236777156374128,-3.129363876608018,0.1502756597755698,3.114635559146041
471,133.88500082754462,-2.1364201155071383,-19.721069453768834,-3.127497380643658,0.14905430213080187,3.1158361762805957
472,134.10833738744154,-2.157308167290913,-21.15037247184706,-3.1291842232275147,0.1478589593667954,3.1170081290033327
473,134.32277338271626,-2.171505414802793,-22.556770985942162,-3.1309879397085827,0.14677568613887867,3.116907774967841
474,134.53727537417518,-2.184247228483138,-23.97844758305375,-3.1319319176695077,0.14570266138561971,3.117147234452122
475,134.74225418577555,-2.1901205651642024,-25.39575197856956,-3.1326409747282793,0.14476738579820617,3.1171687316453007
476,134.948962499814,-2.197501578534431,-26.807479263061026,-3.132894127896333,0.1437230767844964,3.1179596899715887
477,135.1624122229382,-2.2083827401850256,-28.214378701428853,-3.1323635103130347,0.14229685092222116,3.1181009145935956
478,135.37678240718753,-2.2248197221016666,-29.651550055872566,-3.1321408200089187,0.1411249876430351,3.1194764194279907
479,135.58312975997939,-2.235619098875701,-31.05380494530684,-3.1321899851909527,0.1399197355743318,3.1195459056426698
480,135.78077094160048,-2.2432951076522096,-32.46820639530136,-3.131581727404354,0.14000907355751507,3.121020959407647
481,135.98156741908483,-2.2495385792425893,-33.900297189882096,-3.132104436258389,0.13997487693877128,3.1195541576106742
482,136.2010747948575,-2.257009223390243,-35.32955870500918,-3.134682004234768,0.13992457635215208,3.1179158784941587
483,136.39287667104296,-2.2633796913418807,-36.73781600670245,-3.138006458899676,0.14073297003460378,3.1108084605117927
484,136.5898236783843,-2.272033808483208,-38.12340260192434,-3.139197631742422,0.14217389899589467,3.1095292861706407
485,136.80660192751026,-2.2793768698864367,-39.52772708694535,-3.1348465921450175,0.14285219139256225,3.1073969017504544
486,137.01564843870938,-2.2843255068680492,-40.925928123101684,-3.130497581764885,0.14331661985994687,3.1112810636685926
487,137.22511617766648,-2.2968908624364093,-42.31591401424492,-3.130764463994414,0.14338322210682286,3.113690558124053
488,137.43029080600326,-2.3098681288674503,-43.710225238624886,-3.134479105681642,0.14399889406086797,3.11302178960438
489,137.63483439442174,-2.3208951100818425,-45.11292512321436,-3.1331851006455373,0.14453288808113468,3.1094898794801633
490,137.83334902943318,-2.3256803293823354,-46.521635856128746,-3.1314880156782485,0.14544526663150706,3.1047217002117016
491,138.04157710146785,-2.33562687413187,-47.91462196050845,-3.132079843671026,0.14636574144923203,3.107448736811068
492,138.25039515540968,-2.3455108731586973,-49.31763861946874,-3.1320492090242347,0.14672688007439919,3.109754552109186
493,138.48227800937022,-2.357335790057471,-50.754811543651265,-3.1320043507672493,0.1471049665893147,3.116165773990749
494,138.72779181534415,-2.3613924451410786,-52.19030096251376,-3.132676029203767,0.1472616405262407,3.119367704388121
495,138.94425821331072,-2.3713813476039367,-53.59573912467221,-3.1329535790419745,0.1485064915845664,3.1222122130360455
496,139.15772993138103,-2.3838062967182716,-54.977144676259535,-3.1333060316435186,0.14978139640567406,3.122302818398097
497,139.3726072368765,-2.380357283276626,-56.41482886900869,-3.1345867185474265,0.151119399748276,3.121795746460448
498,139.6063098238621,-2.386905809825811,-57.85033798592146,-3.1366441634767703,0.15182935423499233,3.120151538482604
499,139.82226184232798,-2.390873097062588,-59.2634651224264,-3.1367405344106216,0.15334557102038604,3.1191716595372734
500,140.0361424927631,-2.391221063377379,-60.69097316498792,-3.1363841458625985,0.15483415103903161,3.1179082675702037
501,140.25913731375965,-2.3968524017464983,-62.10315254625817,-3.1371959450960083,0.1556241493835071,3.1186337553285486
502,140.4898894461388,-2.3980779143944813,-63.546039664203576,-3.1373940019603506,0.15587409971312136,3.1192135226242046
503,140.72360244942928,-2.4029989747001568,-64.96591438090249,-3.13678299449347,0.155680335900054,3.1196991817394175
